AreaCode,AreaName,CategoryAttribute,Denominator,Factor,HighestPriorityNotificationType,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,NotificationCount,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,4280,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.37,1 - most deprived,Deprivation quintile,0,260,To June 2024,6.79,6.05,
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,71940,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.49,2,Deprivation quintile,0,4075,To June 2024,5.83,5.66,
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,123470,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.03,3,Deprivation quintile,0,7615,To June 2024,6.3,6.17,
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,219575,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.96,4,Deprivation quintile,0,13305,To June 2024,6.16,6.06,
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,447980,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.57,5 - least deprived,Deprivation quintile,0,25275,To June 2024,5.71,5.64,
E54000052,NHS Surrey Heartlands Integrated Care Board,Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.69,Female,Sex - Age Standardised,0,,To June 2024,3.79,3.74,Numerators and Denominators are not provided for Age Standardisation.
E54000052,NHS Surrey Heartlands Integrated Care Board,Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.41,Male,Sex - Age Standardised,0,,To June 2024,7.58,7.5,Numerators and Denominators are not provided for Age Standardisation.
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.46,Persons,Sex - Age Standardised,0,,To June 2024,5.56,5.51,Numerators and Denominators are not provided for Age Standardisation.
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.71,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,8.7,7.66,Numerators and Denominators are not provided for Age Standardisation.
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.67,2,Deprivation quintile - Age Standardised,0,,To June 2024,7.09,6.88,Numerators and Denominators are not provided for Age Standardisation.
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.04,3,Deprivation quintile - Age Standardised,0,,To June 2024,6.32,6.18,Numerators and Denominators are not provided for Age Standardisation.
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.51,4,Deprivation quintile - Age Standardised,0,,To June 2024,5.7,5.61,Numerators and Denominators are not provided for Age Standardisation.
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.93,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,5.05,4.99,Numerators and Denominators are not provided for Age Standardisation.
E54000053,NHS Sussex Integrated Care Board,Persons,1516025,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.95,Persons,Sex,0,105905,To June 2024,7.03,6.99,
E54000053,NHS Sussex Integrated Care Board,Female,772875,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.34,Female,Sex,0,41630,To June 2024,5.44,5.39,
E54000053,NHS Sussex Integrated Care Board,Male,743145,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.59,Male,Sex,0,64275,To June 2024,8.71,8.65,
E54000053,NHS Sussex Integrated Care Board,Male,249020,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.2,18-39,Age group,0,545,To June 2024,0.24,0.22,
E54000053,NHS Sussex Integrated Care Board,Female,246425,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.14,18-39,Age group,0,390,To June 2024,0.18,0.16,
E54000053,NHS Sussex Integrated Care Board,Persons,495445,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.18,18-39,Age group,0,935,To June 2024,0.2,0.19,
E54000053,NHS Sussex Integrated Care Board,Male,247755,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.33,40-59,Age group,0,8430,To June 2024,3.47,3.4,
E54000053,NHS Sussex Integrated Care Board,Female,242440,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.51,40-59,Age group,0,3785,To June 2024,1.61,1.56,
E54000053,NHS Sussex Integrated Care Board,Persons,490195,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.45,40-59,Age group,0,12215,To June 2024,2.54,2.49,
E54000053,NHS Sussex Integrated Care Board,Male,197340,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),18.22,60-79,Age group,0,36285,To June 2024,18.56,18.39,
E54000053,NHS Sussex Integrated Care Board,Female,213645,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.45,60-79,Age group,0,18315,To June 2024,8.69,8.57,
E54000053,NHS Sussex Integrated Care Board,Persons,410985,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),13.18,60-79,Age group,0,54600,To June 2024,13.39,13.28,
E54000053,NHS Sussex Integrated Care Board,Male,49030,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),38.35,80+,Age group,0,19015,To June 2024,39.21,38.78,
E54000053,NHS Sussex Integrated Care Board,Female,70370,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),26.87,80+,Age group,0,19140,To June 2024,27.53,27.2,
E54000053,NHS Sussex Integrated Care Board,Persons,119400,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),31.69,80+,Age group,0,38155,To June 2024,32.22,31.96,
E54000053,NHS Sussex Integrated Care Board,Persons,146655,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.32,1 - most deprived,Deprivation quintile,0,9455,To June 2024,6.57,6.45,
E54000053,NHS Sussex Integrated Care Board,Persons,247710,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.61,2,Deprivation quintile,0,16605,To June 2024,6.8,6.7,
E54000053,NHS Sussex Integrated Care Board,Persons,359950,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.97,3,Deprivation quintile,0,28995,To June 2024,8.14,8.06,
E54000053,NHS Sussex Integrated Care Board,Persons,349870,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.61,4,Deprivation quintile,0,26925,To June 2024,7.78,7.7,
E54000053,NHS Sussex Integrated Care Board,Persons,326165,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.24,5 - least deprived,Deprivation quintile,0,23890,To June 2024,7.41,7.32,
E54000053,NHS Sussex Integrated Care Board,Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.29,Female,Sex - Age Standardised,0,,To June 2024,4.37,4.33,Numerators and Denominators are not provided for Age Standardisation.
E54000053,NHS Sussex Integrated Care Board,Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.21,Male,Sex - Age Standardised,0,,To June 2024,8.34,8.28,Numerators and Denominators are not provided for Age Standardisation.
E54000053,NHS Sussex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.14,Persons,Sex - Age Standardised,0,,To June 2024,6.22,6.18,Numerators and Denominators are not provided for Age Standardisation.
E54000053,NHS Sussex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.69,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,8,7.84,Numerators and Denominators are not provided for Age Standardisation.
E54000053,NHS Sussex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.88,2,Deprivation quintile - Age Standardised,0,,To June 2024,7.09,6.98,Numerators and Denominators are not provided for Age Standardisation.
E54000053,NHS Sussex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.14,3,Deprivation quintile - Age Standardised,0,,To June 2024,6.29,6.22,Numerators and Denominators are not provided for Age Standardisation.
E54000053,NHS Sussex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.58,4,Deprivation quintile - Age Standardised,0,,To June 2024,5.72,5.65,Numerators and Denominators are not provided for Age Standardisation.
E54000053,NHS Sussex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.26,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,5.4,5.33,Numerators and Denominators are not provided for Age Standardisation.
E54000054,NHS West Yorkshire Integrated Care Board,Persons,2111055,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.69,Persons,Sex,0,141905,To June 2024,6.76,6.72,
E54000054,NHS West Yorkshire Integrated Care Board,Female,1053015,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.23,Female,Sex,0,55565,To June 2024,5.32,5.28,
E54000054,NHS West Yorkshire Integrated Care Board,Male,1058035,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.11,Male,Sex,0,86340,To June 2024,8.21,8.16,
E54000054,NHS West Yorkshire Integrated Care Board,Male,426260,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.24,18-39,Age group,0,1095,To June 2024,0.27,0.26,
E54000054,NHS West Yorkshire Integrated Care Board,Female,414010,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.17,18-39,Age group,0,735,To June 2024,0.19,0.18,
E54000054,NHS West Yorkshire Integrated Care Board,Persons,840275,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.21,18-39,Age group,0,1835,To June 2024,0.23,0.22,
E54000054,NHS West Yorkshire Integrated Care Board,Male,353575,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.22,40-59,Age group,0,15150,To June 2024,4.35,4.29,
E54000054,NHS West Yorkshire Integrated Care Board,Female,329335,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.13,40-59,Age group,0,7190,To June 2024,2.23,2.18,
E54000054,NHS West Yorkshire Integrated Care Board,Persons,682910,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.23,40-59,Age group,0,22345,To June 2024,3.31,3.27,
E54000054,NHS West Yorkshire Integrated Care Board,Male,231185,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),21.4,60-79,Age group,0,49870,To June 2024,21.74,21.57,
E54000054,NHS West Yorkshire Integrated Care Board,Female,242600,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),10.91,60-79,Age group,0,26775,To June 2024,11.16,11.04,
E54000054,NHS West Yorkshire Integrated Care Board,Persons,473790,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),16.07,60-79,Age group,0,76650,To June 2024,16.28,16.18,
E54000054,NHS West Yorkshire Integrated Care Board,Male,47010,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),42.56,80+,Age group,0,20220,To June 2024,43.46,43.01,
E54000054,NHS West Yorkshire Integrated Care Board,Female,67070,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),30.75,80+,Age group,0,20860,To June 2024,31.45,31.1,
E54000054,NHS West Yorkshire Integrated Care Board,Persons,114080,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),35.73,80+,Age group,0,41080,To June 2024,36.29,36.01,
E54000054,NHS West Yorkshire Integrated Care Board,Persons,762430,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.24,1 - most deprived,Deprivation quintile,0,48020,To June 2024,6.35,6.3,
E54000054,NHS West Yorkshire Integrated Care Board,Persons,373130,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.85,2,Deprivation quintile,0,25855,To June 2024,7.01,6.93,
E54000054,NHS West Yorkshire Integrated Care Board,Persons,337595,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.17,3,Deprivation quintile,0,24490,To June 2024,7.34,7.25,
E54000054,NHS West Yorkshire Integrated Care Board,Persons,337010,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.56,4,Deprivation quintile,0,25775,To June 2024,7.74,7.65,
E54000054,NHS West Yorkshire Integrated Care Board,Persons,228135,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.33,5 - least deprived,Deprivation quintile,0,16965,To June 2024,7.54,7.44,
E54000054,NHS West Yorkshire Integrated Care Board,Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.48,Female,Sex - Age Standardised,0,,To June 2024,5.57,5.53,Numerators and Denominators are not provided for Age Standardisation.
E54000054,NHS West Yorkshire Integrated Care Board,Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.77,Male,Sex - Age Standardised,0,,To June 2024,9.91,9.84,Numerators and Denominators are not provided for Age Standardisation.
E54000054,NHS West Yorkshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.55,Persons,Sex - Age Standardised,0,,To June 2024,7.63,7.59,Numerators and Denominators are not provided for Age Standardisation.
E54000054,NHS West Yorkshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.97,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,9.13,9.05,Numerators and Denominators are not provided for Age Standardisation.
E54000054,NHS West Yorkshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.32,2,Deprivation quintile - Age Standardised,0,,To June 2024,7.5,7.41,Numerators and Denominators are not provided for Age Standardisation.
E54000054,NHS West Yorkshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.61,3,Deprivation quintile - Age Standardised,0,,To June 2024,6.77,6.69,Numerators and Denominators are not provided for Age Standardisation.
E54000054,NHS West Yorkshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.16,4,Deprivation quintile - Age Standardised,0,,To June 2024,6.31,6.24,Numerators and Denominators are not provided for Age Standardisation.
